Resumen Busqueda Ordenada:-
Tiempos de Busquedas Ordenadas:-
Ciclo Busqueda Ordenada; Tiempo; Resultado-
5340;38;no-
5341;38;no-
5342;39;no-
5343;38;no-
5344;0;si-
5345;0;si-
5346;36;no-
5347;0;si-
5348;0;si-
5349;35;no-
5350;39;no-
5351;35;no-
5352;0;si-
5353;34;no-
5354;0;si-
5355;32;no-
5356;0;si-
5357;0;si-
5358;35;no-
5359;35;no-
5360;35;no-
5361;32;no-
5362;0;si-
5363;0;si-
5364;37;no-
5365;31;no-
5366;36;no-
5367;34;no-
5368;33;no-
5369;37;no-
5370;37;no-
5371;0;si-
5372;34;no-
5373;38;no-
5374;33;no-
5375;44;no-
5376;0;si-
5377;38;no-
5378;0;si-
5379;38;no-
5380;0;si-
5381;37;no-
5382;39;no-
5383;38;no-
5384;38;no-
5385;0;si-
5386;35;no-
5387;0;si-
5388;40;no-
5389;0;si-
5390;39;no-
5391;36;no-
5392;39;no-
5393;0;si-
5394;39;no-
5395;0;si-
5396;36;no-
5397;37;no-
5398;35;no-
5399;28;no-
5400;0;si-
5401;27;no-
5402;26;no-
5403;31;no-
5404;0;si-
5405;33;no-
5406;27;no-
5407;0;si-
5408;26;no-
5409;25;no-
5410;26;no-
5411;0;si-
5412;25;no-
5413;26;no-
5414;0;si-
5415;26;no-
5416;26;no-
5417;26;no-
5418;0;si-
5419;0;si-
5420;0;si-
5421;0;si-
5422;30;no-
5423;0;si-
5424;0;si-
5425;42;no-
5426;37;no-
5427;0;si-
5428;0;si-
5429;37;no-
5430;38;no-
5431;31;no-
5432;29;no-
5433;26;no-
5434;31;no-
5435;28;no-
5436;27;no-
5437;0;si-
5438;0;si-
5439;31;no-
5440;31;no-
5441;0;si-
5442;0;si-
5443;34;no-
5444;38;no-
5445;36;no-
5446;39;no-
5447;1;si-
5448;36;no-
5449;0;si-
5450;34;no-
5451;31;no-
5452;0;si-
5453;27;no-
5454;29;no-
5455;26;no-
5456;0;si-
5457;25;no-
5458;0;si-
5459;0;si-
5460;26;no-
5461;0;si-
5462;28;no-
5463;28;no-
5464;1;si-
5465;0;si-
5466;25;no-
5467;25;no-
5468;25;no-
5469;29;no-
5470;30;no-
5471;26;no-
5472;0;si-
5473;0;si-
5474;0;si-
5475;30;no-
5476;28;no-
5477;0;si-
5478;30;no-
5479;0;si-
5480;26;no-
5481;26;no-
5482;26;no-
5483;27;no-
5484;27;no-
5485;32;no-
5486;1;si-
5487;32;no-
5488;36;no-
5489;31;no-
5490;0;si-
5491;32;no-
5492;32;no-
5493;32;no-
5494;0;si-
5495;36;no-
5496;35;no-
5497;0;si-
5498;37;no-
5499;37;no-
5500;36;no-
5501;38;no-
5502;36;no-
5503;32;no-
5504;31;no-
5505;28;no-
5506;0;si-
5507;0;si-
5508;29;no-
5509;28;no-
5510;27;no-
5511;29;no-
5512;31;no-
5513;26;no-
5514;27;no-
5515;31;no-
5516;0;si-
5517;0;si-
5518;0;si-
5519;0;si-
5520;0;si-
5521;31;no-
5522;27;no-
5523;27;no-
5524;28;no-
5525;0;si-
5526;26;no-
5527;33;no-
5528;34;no-
5529;37;no-
5530;34;no-
5531;34;no-
5532;0;si-
5533;36;no-
5534;0;si-
5535;31;no-
5536;38;no-
5537;0;si-
5538;39;no-
5539;38;no-
5540;37;no-
5541;0;si-
5542;36;no-
5543;58;no-
5544;33;no-
5545;32;no-
5546;0;si-
5547;33;no-
5548;26;no-
5549;0;si-
5550;0;si-
5551;26;no-
5552;0;si-
5553;28;no-
5554;28;no-
5555;26;no-
5556;25;no-
5557;25;no-
5558;24;no-
5559;29;no-
5560;27;no-
5561;29;no-
5562;30;no-
5563;24;no-
5564;35;no-
5565;0;si-
5566;36;no-
5567;0;si-
5568;0;si-
5569;33;no-
5570;0;si-
5571;39;no-
5572;0;si-
5573;36;no-
5574;34;no-
5575;36;no-
5576;0;si-
5577;0;si-
5578;34;no-
5579;0;si-
5580;0;si-
5581;33;no-
5582;35;no-
5583;34;no-
5584;34;no-
5585;35;no-
5586;33;no-
5587;0;si-
5588;41;no-
5589;0;si-
5590;35;no-
5591;32;no-
5592;0;si-
5593;0;si-
5594;35;no-
5595;36;no-
5596;30;no-
5597;1;si-
5598;31;no-
5599;33;no-
5600;25;no-
5601;25;no-
5602;25;no-
5603;24;no-
5604;25;no-
5605;30;no-
5606;0;si-
5607;30;no-
5608;29;no-
5609;24;no-
5610;30;no-
5611;0;si-
5612;32;no-
5613;34;no-
5614;0;si-
5615;40;no-
5616;38;no-
5617;0;si-
5618;32;no-
5619;0;si-
5620;0;si-
5621;0;si-
5622;32;no-
5623;0;si-
5624;36;no-
5625;34;no-
5626;35;no-
5627;38;no-
5628;0;si-
5629;36;no-
5630;0;si-
5631;37;no-
5632;33;no-
5633;0;si-
5634;37;no-
5635;36;no-
5636;34;no-
5637;36;no-
5638;0;si-
5639;0;si-
5640;36;no-
5641;1;si-
5642;0;si-
5643;33;no-
5644;0;si-
5645;0;si-
5646;34;no-
5647;33;no-
5648;31;no-
5649;0;si-
5650;0;si-
5651;28;no-
5652;25;no-
5653;28;no-
5654;0;si-
5655;25;no-
5656;0;si-
5657;35;no-
5658;34;no-
5659;0;si-
5660;34;no-
5661;34;no-
5662;37;no-
5663;36;no-
5664;0;si-
5665;35;no-
5666;38;no-
5667;0;si-
5668;0;si-
5669;40;no-
5670;36;no-
5671;0;si-
5672;35;no-
5673;0;si-
5674;38;no-
5675;0;si-
5676;33;no-
5677;33;no-
5678;35;no-
5679;38;no-
5680;0;si-
5681;0;si-
5682;33;no-
5683;36;no-
5684;36;no-
5685;36;no-
5686;0;si-
5687;0;si-
5688;35;no-
5689;36;no-
5690;35;no-
5691;33;no-
5692;0;si-
5693;28;no-
5694;0;si-
5695;32;no-
5696;29;no-
5697;0;si-
5698;28;no-
5699;28;no-
5700;0;si-
5701;33;no-
5702;0;si-
5703;0;si-
5704;31;no-
5705;25;no-
5706;0;si-
5707;0;si-
5708;28;no-
5709;0;si-
5710;27;no-
5711;37;no-
5712;31;no-
5713;35;no-
5714;33;no-
5715;0;si-
5716;0;si-
5717;31;no-
5718;35;no-
5719;0;si-
5720;32;no-
5721;0;si-
5722;35;no-
5723;34;no-
5724;0;si-
5725;36;no-
5726;34;no-
5727;37;no-
5728;34;no-
5729;0;si-
5730;36;no-
5731;0;si-
5732;0;si-
5733;38;no-
5734;35;no-
5735;35;no-
5736;37;no-
5737;35;no-
5738;0;si-
5739;0;si-
5740;33;no-
5741;30;no-
5742;30;no-
5743;25;no-
5744;27;no-
5745;0;si-
5746;28;no-
5747;0;si-
5748;28;no-
5749;38;no-
5750;36;no-
5751;0;si-
5752;38;no-
5753;42;no-
5754;40;no-
5755;37;no-
5756;32;no-
5757;33;no-
5758;32;no-
5759;0;si-
5760;35;no-
5761;36;no-
5762;32;no-
5763;1;si-
5764;34;no-
5765;34;no-
5766;36;no-
5767;0;si-
5768;0;si-
5769;37;no-
5770;37;no-
5771;38;no-
5772;39;no-
5773;37;no-
5774;0;si-
5775;0;si-
5776;36;no-
5777;32;no-
5778;0;si-
5779;0;si-
5780;36;no-
5781;0;si-
5782;35;no-
5783;33;no-
5784;0;si-
5785;0;si-
5786;0;si-
5787;0;si-
5788;36;no-
5789;0;si-
5790;34;no-
5791;38;no-
5792;32;no-
5793;32;no-
5794;34;no-
5795;0;si-
5796;35;no-
5797;37;no-
5798;33;no-
5799;0;si-
5800;33;no-
5801;0;si-
5802;34;no-
5803;34;no-
5804;0;si-
5805;0;si-
5806;34;no-
5807;0;si-
5808;38;no-
5809;34;no-
5810;35;no-
5811;0;si-
5812;35;no-
5813;0;si-
5814;55;no-
5815;0;si-
5816;54;no-
5817;0;si-
5818;50;no-
5819;52;no-
5820;48;no-
5821;44;no-
5822;0;si-
5823;0;si-
5824;46;no-
5825;45;no-
5826;0;si-
5827;45;no-
5828;1;si-
5829;45;no-
5830;0;si-
5831;52;no-
5832;45;no-
5833;44;no-
5834;0;si-
5835;46;no-
5836;0;si-
5837;46;no-
5838;39;no-
5839;37;no-
5840;0;si-
5841;0;si-
5842;0;si-
5843;0;si-
5844;40;no-
5845;32;no-
5846;35;no-
5847;35;no-
5848;0;si-
5849;37;no-
5850;35;no-
5851;37;no-
5852;32;no-
5853;35;no-
5854;41;no-
5855;46;no-
5856;0;si-
5857;0;si-
5858;51;no-
5859;0;si-
5860;45;no-
5861;0;si-
5862;45;no-
5863;45;no-
5864;43;no-
5865;0;si-
5866;44;no-
5867;45;no-
5868;41;no-
5869;32;no-
5870;36;no-
5871;45;no-
5872;47;no-
5873;47;no-
5874;45;no-
5875;0;si-
5876;0;si-
5877;0;si-
5878;37;no-
5879;0;si-
5880;0;si-
5881;0;si-
5882;35;no-
5883;0;si-
5884;39;no-
5885;0;si-
5886;39;no-
5887;32;no-
5888;0;si-
5889;36;no-
5890;0;si-
5891;32;no-
5892;0;si-
5893;0;si-
5894;0;si-
5895;0;si-
5896;31;no-
5897;0;si-
5898;37;no-
5899;36;no-
5900;35;no-
5901;44;no-
5902;0;si-
5903;48;no-
5904;44;no-
5905;45;no-
5906;41;no-
5907;0;si-
5908;37;no-
5909;33;no-
5910;37;no-
5911;0;si-
5912;0;si-
5913;36;no-
5914;0;si-
5915;33;no-
5916;32;no-
5917;34;no-
5918;34;no-
5919;33;no-
5920;0;si-
5921;36;no-
5922;31;no-
5923;36;no-
5924;32;no-
5925;0;si-
5926;35;no-
5927;0;si-
5928;0;si-
5929;34;no-
5930;37;no-
5931;31;no-
5932;29;no-
5933;0;si-
5934;32;no-
5935;33;no-
5936;0;si-
5937;0;si-
5938;33;no-
5939;0;si-
5940;34;no-
5941;0;si-
5942;33;no-
5943;0;si-
5944;34;no-
5945;0;si-
5946;33;no-
5947;0;si-
5948;33;no-
5949;0;si-
5950;0;si-
5951;32;no-
5952;33;no-
5953;32;no-
5954;0;si-
5955;30;no-
5956;0;si-
5957;36;no-
5958;0;si-
5959;34;no-
5960;36;no-
5961;0;si-
5962;38;no-
5963;32;no-
5964;34;no-
5965;29;no-
5966;0;si-
5967;29;no-
5968;30;no-
5969;31;no-
5970;25;no-
5971;23;no-
5972;27;no-
5973;22;no-
5974;29;no-
5975;24;no-
5976;26;no-
5977;0;si-
5978;34;no-
5979;1;si-
5980;0;si-
5981;0;si-
5982;34;no-
5983;34;no-
5984;35;no-
5985;1;si-
5986;33;no-
5987;33;no-
5988;34;no-
5989;0;si-
5990;0;si-
5991;33;no-
5992;27;no-
5993;28;no-
5994;0;si-
5995;0;si-
5996;0;si-
5997;25;no-
5998;27;no-
5999;35;no-
6000;50;no-
6001;40;no-
6002;0;si-
6003;0;si-
6004;0;si-
6005;44;no-
6006;47;no-
6007;41;no-
6008;36;no-
6009;0;si-
6010;34;no-
6011;33;no-
6012;33;no-
6013;0;si-
6014;0;si-
6015;34;no-
6016;0;si-
6017;0;si-
6018;34;no-
6019;33;no-
6020;32;no-
6021;28;no-
6022;30;no-
6023;1;si-
6024;28;no-
6025;0;si-
6026;36;no-
6027;32;no-
6028;33;no-
6029;32;no-
6030;31;no-
6031;33;no-
6032;36;no-
6033;29;no-
6034;0;si-
6035;0;si-
6036;30;no-
6037;32;no-
6038;34;no-
6039;0;si-
6040;0;si-
6041;33;no-
6042;32;no-
6043;38;no-
6044;0;si-
6045;32;no-
6046;31;no-
6047;0;si-
6048;0;si-
6049;0;si-
6050;30;no-
6051;45;no-
6052;36;no-
6053;34;no-
6054;32;no-
6055;33;no-
6056;28;no-
6057;32;no-
6058;31;no-
6059;35;no-
6060;31;no-
6061;31;no-
6062;33;no-
6063;0;si-
6064;0;si-
6065;33;no-
6066;33;no-
6067;36;no-
6068;0;si-
6069;36;no-
6070;34;no-
6071;33;no-
6072;34;no-
6073;30;no-
6074;0;si-
6075;0;si-
6076;32;no-
6077;33;no-
6078;30;no-
6079;32;no-
6080;32;no-
6081;32;no-
6082;0;si-
6083;33;no-
6084;35;no-
6085;31;no-
6086;0;si-
6087;29;no-
6088;0;si-
6089;0;si-
6090;0;si-
6091;0;si-
6092;30;no-
6093;30;no-
6094;0;si-
6095;31;no-
6096;0;si-
6097;34;no-
6098;28;no-
6099;0;si-
6100;0;si-
6101;29;no-
6102;25;no-
6103;0;si-
6104;27;no-
6105;25;no-
6106;24;no-
6107;25;no-
6108;28;no-
6109;0;si-
6110;0;si-
6111;26;no-
6112;28;no-
6113;0;si-
6114;0;si-
6115;23;no-
6116;26;no-
6117;26;no-
6118;23;no-
6119;32;no-
6120;0;si-
6121;0;si-
6122;29;no-
6123;29;no-
6124;32;no-
6125;28;no-
6126;0;si-
6127;31;no-
6128;31;no-
6129;29;no-
6130;29;no-
6131;0;si-
6132;29;no-
6133;32;no-
6134;26;no-
6135;0;si-
6136;25;no-
6137;28;no-
6138;26;no-
6139;26;no-
6140;0;si-
6141;29;no-
6142;23;no-
6143;28;no-
6144;30;no-
6145;0;si-
6146;27;no-
6147;28;no-
6148;28;no-
6149;0;si-
6150;0;si-
6151;23;no-
6152;0;si-
6153;27;no-
6154;0;si-
6155;22;no-
6156;22;no-
6157;0;si-
6158;29;no-
6159;24;no-
6160;26;no-
6161;22;no-
6162;0;si-
6163;0;si-
6164;0;si-
6165;0;si-
6166;26;no-
6167;22;no-
6168;25;no-
6169;22;no-
6170;22;no-
6171;26;no-
6172;22;no-
6173;21;no-
6174;26;no-
6175;22;no-
6176;23;no-
6177;25;no-
6178;26;no-
6179;31;no-
6180;31;no-
6181;30;no-
6182;30;no-
6183;23;no-
6184;21;no-
6185;24;no-
6186;0;si-
6187;0;si-
6188;26;no-
6189;25;no-
6190;0;si-
6191;25;no-
6192;27;no-
6193;26;no-
6194;24;no-
6195;30;no-
6196;26;no-
6197;0;si-
6198;22;no-
6199;0;si-
6200;0;si-
6201;0;si-
6202;25;no-
6203;22;no-
6204;1;si-
6205;0;si-
6206;0;si-
6207;21;no-
6208;0;si-
6209;0;si-
6210;25;no-
6211;22;no-
6212;24;no-
6213;26;no-
6214;0;si-
6215;23;no-
6216;26;no-
6217;25;no-
6218;0;si-
6219;0;si-
6220;24;no-
6221;25;no-
6222;25;no-
6223;26;no-
6224;0;si-
6225;25;no-
6226;0;si-
6227;0;si-
6228;0;si-
6229;27;no-
6230;0;si-
6231;0;si-
6232;0;si-
6233;0;si-
6234;0;si-
6235;27;no-
6236;0;si-
6237;26;no-
6238;27;no-
6239;29;no-
6240;0;si-
6241;29;no-
6242;29;no-
6243;31;no-
6244;0;si-
6245;0;si-
6246;0;si-
6247;33;no-
6248;27;no-
6249;32;no-
6250;0;si-
6251;0;si-
6252;0;si-
6253;28;no-
6254;0;si-
6255;30;no-
6256;0;si-
6257;0;si-
6258;28;no-
6259;0;si-
6260;32;no-
6261;28;no-
6262;30;no-
6263;0;si-
6264;30;no-
6265;30;no-
6266;0;si-
6267;31;no-
6268;0;si-
6269;29;no-
6270;0;si-
6271;0;si-
6272;0;si-
6273;31;no-
6274;25;no-
6275;28;no-
6276;31;no-
6277;0;si-
6278;0;si-
6279;34;no-
6280;0;si-
6281;31;no-
6282;0;si-
6283;0;si-
6284;0;si-
6285;29;no-
6286;31;no-
6287;31;no-
6288;0;si-
6289;30;no-
6290;26;no-
6291;0;si-
6292;27;no-
6293;23;no-
6294;23;no-
6295;0;si-
6296;25;no-
6297;24;no-
6298;22;no-
6299;22;no-
6300;24;no-
6301;0;si-
6302;29;no-
6303;29;no-
6304;32;no-
6305;30;no-
6306;34;no-
6307;28;no-
6308;32;no-
6309;0;si-
6310;31;no-
6311;28;no-
6312;31;no-
6313;31;no-
6314;30;no-
6315;33;no-
6316;0;si-
6317;27;no-
6318;28;no-
6319;0;si-
6320;30;no-
6321;31;no-
6322;0;si-
6323;33;no-
6324;0;si-
6325;28;no-
6326;30;no-
6327;28;no-
6328;30;no-
6329;0;si-
6330;0;si-
6331;26;no-
6332;0;si-
6333;31;no-
6334;0;si-
6335;29;no-
6336;25;no-
6337;27;no-
6338;0;si-
6339;31;no-
6340;0;si-
6341;0;si-
6342;40;no-
6343;33;no-
6344;31;no-
6345;1;si-
6346;26;no-
6347;32;no-
6348;0;si-
6349;0;si-
6350;31;no-
6351;31;no-
6352;30;no-
6353;0;si-
6354;30;no-
6355;29;no-
6356;0;si-
6357;0;si-
6358;0;si-
6359;0;si-
6360;33;no-
6361;0;si-
6362;29;no-
6363;0;si-
6364;0;si-
6365;32;no-
6366;40;no-
6367;40;no-
6368;43;no-
6369;0;si-
6370;43;no-
6371;39;no-
6372;39;no-
6373;0;si-
6374;38;no-
6375;0;si-
6376;0;si-
6377;44;no-
6378;0;si-
6379;0;si-
6380;45;no-
6381;0;si-
6382;39;no-
6383;32;no-
6384;28;no-
6385;36;no-
6386;0;si-
6387;38;no-
6388;40;no-
6389;38;no-
6390;0;si-
6391;0;si-
6392;0;si-
6393;39;no-
6394;0;si-
6395;41;no-
6396;0;si-
6397;34;no-
6398;38;no-
6399;0;si-
6400;0;si-
6401;0;si-
6402;38;no-
6403;38;no-
6404;39;no-
6405;29;no-
6406;37;no-
6407;41;no-
6408;0;si-
6409;0;si-
6410;39;no-
6411;40;no-
6412;35;no-
6413;0;si-
6414;38;no-
6415;40;no-
6416;0;si-
6417;0;si-
6418;44;no-
6419;34;no-
6420;33;no-
6421;31;no-
6422;0;si-
6423;41;no-
6424;38;no-
6425;0;si-
6426;39;no-
6427;40;no-
6428;0;si-
6429;39;no-
6430;33;no-
6431;40;no-
6432;36;no-
6433;31;no-
6434;33;no-
6435;31;no-
6436;0;si-
6437;28;no-
6438;28;no-
6439;32;no-
6440;0;si-
6441;0;si-
6442;0;si-
6443;30;no-
6444;27;no-
6445;31;no-
6446;28;no-
6447;30;no-
6448;30;no-
6449;0;si-
6450;1;si-
6451;28;no-
6452;30;no-
6453;30;no-
6454;0;si-
6455;30;no-
6456;29;no-
6457;28;no-
6458;0;si-
6459;0;si-
6460;29;no-
6461;29;no-
6462;29;no-
6463;0;si-
6464;28;no-
6465;25;no-
6466;30;no-
6467;30;no-
6468;0;si-
6469;0;si-
6470;31;no-
6471;35;no-
6472;0;si-
6473;0;si-
6474;31;no-
6475;30;no-
6476;32;no-
6477;27;no-
6478;26;no-
6479;31;no-
6480;0;si-
6481;25;no-
6482;31;no-
6483;28;no-
6484;25;no-
6485;0;si-
6486;22;no-
6487;22;no-
6488;24;no-
6489;22;no-
6490;24;no-
6491;22;no-
6492;24;no-
6493;20;no-
6494;23;no-
6495;20;no-
6496;20;no-
6497;24;no-
6498;0;si-
6499;0;si-
6500;23;no-
6501;22;no-
6502;19;no-
6503;21;no-
6504;0;si-
6505;21;no-
6506;0;si-
6507;24;no-
6508;21;no-
6509;0;si-
6510;0;si-
6511;20;no-
6512;24;no-
6513;0;si-
6514;26;no-
6515;28;no-
6516;28;no-
6517;26;no-
6518;23;no-
6519;19;no-
6520;0;si-
6521;0;si-
6522;24;no-
6523;20;no-
6524;23;no-
6525;20;no-
6526;0;si-
6527;0;si-
6528;21;no-
6529;0;si-
6530;22;no-
6531;23;no-
6532;0;si-
6533;20;no-
6534;23;no-
6535;19;no-
6536;23;no-
6537;0;si-
6538;0;si-
6539;0;si-
6540;0;si-
6541;19;no-
6542;20;no-
6543;19;no-
6544;0;si-
6545;21;no-
6546;0;si-
6547;0;si-
6548;0;si-
6549;22;no-
6550;0;si-
6551;0;si-
6552;0;si-
6553;0;si-
6554;20;no-
6555;23;no-
6556;22;no-
6557;0;si-
6558;0;si-
6559;0;si-
6560;21;no-
6561;19;no-
6562;23;no-
6563;0;si-
6564;19;no-
6565;20;no-
6566;20;no-
6567;26;no-
6568;23;no-
6569;0;si-
6570;0;si-
6571;25;no-
6572;22;no-
6573;0;si-
6574;31;no-
6575;33;no-
6576;36;no-
6577;0;si-
6578;0;si-
6579;0;si-
6580;49;no-
6581;0;si-
6582;0;si-
6583;36;no-
6584;34;no-
6585;33;no-
6586;0;si-
6587;35;no-
6588;39;no-
6589;0;si-
6590;28;no-
6591;27;no-
6592;29;no-
6593;0;si-
6594;29;no-
6595;27;no-
6596;30;no-
6597;0;si-
6598;31;no-
6599;0;si-
6600;0;si-
6601;30;no-
6602;0;si-
6603;32;no-
6604;0;si-
6605;1;si-
6606;38;no-
6607;36;no-
6608;0;si-
6609;0;si-
6610;35;no-
6611;36;no-
6612;37;no-
6613;0;si-
6614;31;no-
6615;36;no-
6616;36;no-
6617;0;si-
6618;33;no-
6619;27;no-
6620;27;no-
6621;25;no-
6622;25;no-
6623;28;no-
6624;28;no-
6625;1;si-
6626;0;si-
6627;28;no-
6628;27;no-
6629;29;no-
6630;29;no-
6631;0;si-
6632;29;no-
6633;29;no-
6634;0;si-
6635;38;no-
6636;0;si-
6637;0;si-
6638;27;no-
6639;29;no-
6640;26;no-
6641;27;no-
6642;0;si-
6643;0;si-
6644;27;no-
6645;28;no-
6646;29;no-
6647;27;no-
6648;0;si-
6649;27;no-
6650;27;no-
6651;26;no-
6652;30;no-
6653;0;si-
6654;29;no-
6655;27;no-
6656;0;si-
6657;32;no-
6658;0;si-
6659;0;si-
6660;0;si-
6661;30;no-
6662;23;no-
6663;25;no-
6664;25;no-
6665;28;no-
6666;0;si-
6667;0;si-
6668;0;si-
6669;0;si-
6670;0;si-
6671;0;si-
6672;26;no-
6673;0;si-
6674;22;no-
6675;26;no-
6676;25;no-
6677;21;no-
6678;20;no-
6679;19;no-
6680;0;si-
6681;0;si-
6682;20;no-
6683;21;no-
6684;18;no-
6685;30;no-
6686;24;no-
6687;27;no-
6688;26;no-
6689;24;no-
6690;26;no-
6691;19;no-
6692;25;no-
6693;21;no-
6694;28;no-
6695;0;si-
6696;23;no-
6697;21;no-
6698;29;no-
6699;24;no-
6700;24;no-
6701;24;no-
6702;0;si-
6703;0;si-
6704;25;no-
6705;0;si-
6706;0;si-
6707;24;no-
6708;23;no-
6709;0;si-
6710;26;no-
6711;26;no-
6712;24;no-
6713;24;no-
6714;25;no-
6715;22;no-
6716;0;si-
6717;22;no-
6718;20;no-
6719;19;no-
6720;18;no-
6721;25;no-
6722;0;si-
6723;1;si-
6724;25;no-
6725;24;no-
6726;0;si-
6727;25;no-
6728;0;si-
6729;21;no-
6730;20;no-
6731;0;si-
6732;21;no-
6733;0;si-
6734;0;si-
6735;21;no-
6736;26;no-
6737;22;no-
6738;24;no-
6739;20;no-
6740;0;si-
6741;18;no-
6742;19;no-
6743;19;no-
6744;22;no-
6745;0;si-
6746;19;no-
6747;21;no-
6748;0;si-
6749;18;no-
6750;0;si-
6751;20;no-
6752;0;si-
6753;22;no-
6754;0;si-
6755;0;si-
6756;22;no-
6757;0;si-
6758;25;no-
6759;27;no-
6760;28;no-
6761;0;si-
6762;30;no-
6763;23;no-
6764;0;si-
6765;23;no-
6766;0;si-
6767;0;si-
6768;0;si-
6769;0;si-
6770;23;no-
6771;0;si-
6772;0;si-
6773;22;no-
6774;24;no-
6775;0;si-
6776;0;si-
6777;21;no-
6778;27;no-
6779;0;si-
6780;0;si-
6781;23;no-
6782;23;no-
6783;0;si-
6784;21;no-
6785;22;no-
6786;21;no-
6787;0;si-
6788;0;si-
6789;25;no-
6790;25;no-
6791;22;no-
6792;0;si-
6793;24;no-
6794;0;si-
6795;23;no-
6796;24;no-
6797;19;no-
6798;0;si-
6799;18;no-
6800;22;no-
6801;0;si-
6802;1;si-
6803;25;no-
6804;21;no-
6805;0;si-
6806;20;no-
6807;19;no-
6808;20;no-
6809;0;si-
6810;20;no-
6811;22;no-
6812;18;no-
6813;19;no-
6814;0;si-
6815;20;no-
6816;19;no-
6817;18;no-
6818;18;no-
6819;17;no-
6820;18;no-
6821;19;no-
6822;23;no-
6823;21;no-
6824;23;no-
6825;21;no-
6826;23;no-
6827;28;no-
6828;27;no-
6829;30;no-
6830;0;si-
6831;29;no-
6832;0;si-
6833;29;no-
6834;27;no-
6835;0;si-
6836;0;si-
6837;0;si-
6838;27;no-
6839;24;no-
6840;0;si-
6841;28;no-
6842;0;si-
6843;0;si-
6844;31;no-
6845;0;si-
6846;26;no-
6847;0;si-
6848;0;si-
6849;28;no-
6850;0;si-
6851;26;no-
6852;0;si-
6853;0;si-
6854;0;si-
6855;22;no-
6856;0;si-
6857;0;si-
6858;23;no-
6859;21;no-
6860;0;si-
6861;23;no-
6862;0;si-
6863;0;si-
6864;26;no-
6865;0;si-
6866;32;no-
6867;22;no-
6868;0;si-
6869;21;no-
6870;21;no-
6871;0;si-
6872;0;si-
6873;0;si-
6874;0;si-
6875;20;no-
6876;18;no-
6877;17;no-
6878;28;no-
6879;39;no-
6880;0;si-
6881;0;si-
6882;29;no-
6883;0;si-
6884;26;no-
6885;0;si-
6886;22;no-
6887;23;no-
6888;0;si-
6889;23;no-
6890;23;no-
6891;0;si-
6892;20;no-
6893;20;no-
6894;0;si-
6895;0;si-
6896;0;si-
6897;0;si-
6898;19;no-
6899;18;no-
6900;18;no-
6901;18;no-
6902;0;si-
6903;0;si-
6904;22;no-
6905;25;no-
6906;23;no-
6907;22;no-
6908;20;no-
6909;23;no-
6910;20;no-
6911;20;no-
6912;1;si-
6913;0;si-
6914;19;no-
6915;18;no-
6916;0;si-
6917;26;no-
6918;26;no-
6919;26;no-
6920;23;no-
6921;31;no-
6922;34;no-
6923;0;si-
6924;27;no-
6925;25;no-
6926;26;no-
6927;0;si-
6928;0;si-
6929;0;si-
6930;24;no-
6931;0;si-
6932;0;si-
6933;24;no-
6934;23;no-
6935;21;no-
6936;22;no-
6937;22;no-
6938;0;si-
6939;0;si-
6940;26;no-
6941;22;no-
6942;20;no-
6943;19;no-
6944;17;no-
6945;0;si-
6946;17;no-
6947;20;no-
6948;0;si-
6949;18;no-
6950;0;si-
6951;17;no-
6952;23;no-
6953;28;no-
6954;0;si-
6955;0;si-
6956;30;no-
6957;26;no-
6958;25;no-
6959;0;si-
6960;23;no-
6961;0;si-
6962;0;si-
6963;28;no-
6964;23;no-
6965;22;no-
6966;21;no-
6967;26;no-
6968;0;si-
6969;23;no-
6970;24;no-
6971;22;no-
6972;28;no-
6973;32;no-
6974;0;si-
6975;33;no-
6976;36;no-
6977;34;no-
6978;35;no-
6979;1;si-
6980;34;no-
6981;35;no-
6982;34;no-
6983;0;si-
6984;29;no-
6985;35;no-
6986;31;no-
6987;30;no-
6988;31;no-
6989;0;si-
6990;31;no-
6991;30;no-
6992;28;no-
6993;29;no-
6994;30;no-
6995;27;no-
6996;0;si-
6997;33;no-
6998;0;si-
6999;32;no-
7000;33;no-
7001;33;no-
7002;0;si-
7003;31;no-
7004;1;si-
7005;28;no-
7006;30;no-
7007;32;no-
7008;35;no-
7009;0;si-
7010;0;si-
7011;36;no-
7012;34;no-
7013;34;no-
7014;32;no-
7015;25;no-
7016;24;no-
7017;34;no-
7018;35;no-
7019;1;si-
7020;35;no-
7021;0;si-
7022;37;no-
7023;0;si-
7024;36;no-
7025;32;no-
7026;0;si-
7027;27;no-
7028;29;no-
7029;0;si-
7030;24;no-
7031;21;no-
7032;0;si-
7033;22;no-
7034;0;si-
7035;21;no-
7036;24;no-
7037;0;si-
7038;22;no-
7039;0;si-
7040;25;no-
7041;26;no-
7042;24;no-
7043;0;si-
7044;25;no-
7045;0;si-
7046;33;no-
7047;31;no-
7048;32;no-
7049;0;si-
7050;0;si-
7051;32;no-
7052;32;no-
7053;32;no-
7054;32;no-
7055;0;si-
7056;0;si-
7057;0;si-
7058;0;si-
7059;0;si-
7060;26;no-
7061;33;no-
7062;0;si-
7063;33;no-
7064;37;no-
7065;34;no-
7066;0;si-
7067;31;no-
7068;0;si-
7069;0;si-
7070;32;no-
7071;37;no-
7072;28;no-
7073;0;si-
7074;30;no-
7075;35;no-
7076;0;si-
7077;0;si-
7078;0;si-
7079;0;si-
7080;34;no-
