Resumen Busqueda:-
Tiempos de Busquedas:-
Ciclo Busqueda; Tiempo; Resultado-
5348;5;no-
5349;4;no-
5350;4;no-
5351;4;no-
5352;5;si-
5353;5;no-
5354;4;no-
5355;5;si-
5356;4;no-
5357;5;no-
5358;5;no-
5359;4;si-
5360;5;no-
5361;4;si-
5362;5;no-
5363;5;no-
5364;5;si-
5365;5;si-
5366;5;si-
5367;4;no-
5368;5;si-
5369;4;no-
5370;5;no-
5371;4;no-
5372;4;no-
5373;5;si-
5374;4;no-
5375;4;no-
5376;5;si-
5377;4;no-
5378;4;no-
5379;5;si-
5380;4;no-
5381;4;no-
5382;5;no-
5383;4;si-
5384;4;no-
5385;4;si-
5386;4;no-
5387;4;si-
5388;5;no-
5389;4;no-
5390;4;no-
5391;4;no-
5392;4;no-
5393;5;no-
5394;5;no-
5395;4;no-
5396;4;no-
5397;5;no-
5398;5;no-
5399;4;si-
5400;5;si-
5401;4;no-
5402;4;no-
5403;4;no-
5404;4;si-
5405;4;si-
5406;4;no-
5407;4;no-
5408;4;no-
5409;4;si-
5410;4;si-
5411;4;si-
5412;4;no-
5413;4;no-
5414;4;no-
5415;5;no-
5416;4;no-
5417;4;no-
5418;4;no-
5419;5;no-
5420;4;no-
5421;4;no-
5422;4;si-
5423;4;no-
5424;4;no-
5425;6;si-
5426;4;no-
5427;4;no-
5428;4;no-
5429;5;no-
5430;4;si-
5431;5;no-
5432;4;no-
5433;5;no-
5434;4;no-
5435;5;no-
5436;5;no-
5437;4;no-
5438;5;si-
5439;4;no-
5440;4;no-
5441;5;si-
5442;4;no-
5443;5;no-
5444;5;no-
5445;4;no-
5446;4;no-
5447;4;no-
5448;4;no-
5449;4;no-
5450;4;no-
5451;4;si-
5452;4;si-
5453;4;no-
5454;4;no-
5455;4;no-
5456;4;no-
5457;4;no-
5458;5;no-
5459;5;no-
5460;4;no-
5461;4;no-
5462;4;si-
5463;4;si-
5464;5;no-
5465;4;no-
5466;4;no-
5467;5;no-
5468;4;no-
5469;4;si-
5470;5;no-
5471;4;no-
5472;4;si-
5473;4;no-
5474;4;si-
5475;5;si-
5476;5;no-
5477;4;no-
5478;4;no-
5479;5;no-
5480;5;si-
5481;4;no-
5482;4;no-
5483;4;no-
5484;5;si-
5485;4;no-
5486;4;no-
5487;4;no-
5488;4;no-
5489;4;si-
5490;4;si-
5491;5;si-
5492;4;si-
5493;5;si-
5494;4;si-
5495;5;si-
5496;4;no-
5497;4;si-
5498;4;si-
5499;4;si-
5500;5;si-
5501;4;no-
5502;4;si-
5503;6;no-
5504;4;si-
5505;5;no-
5506;4;no-
5507;5;no-
5508;4;no-
5509;4;no-
5510;5;no-
5511;5;si-
5512;4;no-
5513;5;si-
5514;4;no-
5515;5;no-
5516;5;no-
5517;4;si-
5518;5;no-
5519;4;si-
5520;5;si-
5521;5;si-
5522;4;si-
5523;4;no-
5524;5;no-
5525;4;no-
5526;5;no-
5527;4;si-
5528;4;si-
5529;5;no-
5530;5;si-
5531;4;no-
5532;5;si-
5533;5;si-
5534;4;no-
5535;4;no-
5536;6;si-
5537;4;no-
5538;5;no-
5539;4;si-
5540;5;no-
5541;4;no-
5542;4;si-
5543;4;no-
5544;5;si-
5545;5;no-
5546;4;no-
5547;1;si-
5548;4;no-
5549;5;no-
5550;4;no-
5551;4;no-
5552;5;no-
5553;4;si-
5554;5;si-
5555;5;no-
5556;4;no-
5557;5;no-
5558;4;no-
5559;4;no-
5560;5;no-
5561;4;no-
5562;4;no-
5563;4;no-
5564;5;no-
5565;4;si-
5566;5;no-
5567;4;si-
5568;4;no-
5569;4;si-
5570;4;no-
5571;4;no-
5572;5;si-
5573;5;no-
5574;5;no-
5575;4;no-
5576;4;si-
5577;5;no-
5578;4;no-
5579;5;si-
5580;4;no-
5581;5;si-
5582;4;no-
5583;5;no-
5584;4;si-
5585;5;no-
5586;4;no-
5587;4;no-
5588;5;no-
5589;4;no-
5590;4;no-
5591;4;no-
5592;4;no-
5593;4;no-
5594;5;no-
5595;4;si-
5596;4;no-
5597;5;no-
5598;5;no-
5599;4;no-
5600;4;no-
5601;5;no-
5602;4;no-
5603;4;no-
5604;5;no-
5605;5;no-
5606;4;si-
5607;4;si-
5608;4;no-
5609;5;no-
5610;4;no-
5611;4;no-
5612;5;no-
5613;4;si-
5614;4;no-
5615;4;si-
5616;4;no-
5617;4;si-
5618;4;no-
5619;4;si-
5620;4;no-
5621;4;no-
5622;5;no-
5623;4;no-
5624;4;no-
5625;4;si-
5626;4;si-
5627;4;si-
5628;5;no-
5629;4;no-
5630;4;si-
5631;4;no-
5632;5;si-
5633;5;no-
5634;5;no-
5635;4;si-
5636;4;si-
5637;4;no-
5638;4;no-
5639;4;no-
5640;4;no-
5641;5;si-
5642;5;no-
5643;4;si-
5644;5;no-
5645;5;si-
5646;4;no-
5647;4;si-
5648;4;no-
5649;4;no-
5650;4;no-
5651;4;si-
5652;5;no-
5653;4;no-
5654;4;no-
5655;5;si-
5656;4;no-
5657;5;si-
5658;4;si-
5659;4;no-
5660;5;si-
5661;4;si-
5662;4;si-
5663;4;no-
5664;5;no-
5665;4;no-
5666;4;no-
5667;5;si-
5668;4;no-
5669;4;si-
5670;4;no-
5671;5;no-
5672;4;no-
5673;4;no-
5674;5;no-
5675;4;no-
5676;4;no-
5677;5;no-
5678;4;si-
5679;4;no-
5680;4;no-
5681;5;no-
5682;4;no-
5683;4;no-
5684;4;no-
5685;4;no-
5686;4;si-
5687;4;si-
5688;4;no-
5689;5;no-
5690;4;no-
5691;4;si-
5692;4;no-
5693;4;no-
5694;4;no-
5695;4;no-
5696;5;no-
5697;4;si-
5698;4;si-
5699;5;no-
5700;4;si-
5701;5;no-
5702;4;no-
5703;4;no-
5704;5;no-
5705;4;si-
5706;4;si-
5707;4;no-
5708;4;no-
5709;4;no-
5710;4;si-
5711;4;no-
5712;4;si-
5713;4;si-
5714;4;si-
5715;4;no-
5716;5;si-
5717;5;no-
5718;4;no-
5719;5;si-
5720;5;no-
5721;4;no-
5722;5;no-
5723;5;no-
5724;4;no-
5725;5;no-
5726;4;no-
5727;4;no-
5728;5;no-
5729;4;si-
5730;4;si-
5731;5;no-
5732;5;no-
5733;5;si-
5734;4;no-
5735;4;no-
5736;5;si-
5737;4;no-
5738;5;no-
5739;4;si-
5740;5;no-
5741;4;no-
5742;4;si-
5743;5;no-
5744;4;no-
5745;4;no-
5746;5;no-
5747;5;si-
5748;4;si-
5749;5;no-
5750;4;no-
5751;5;si-
5752;4;no-
5753;4;si-
5754;4;si-
5755;4;no-
5756;5;no-
5757;5;no-
5758;4;no-
5759;6;no-
5760;4;no-
5761;5;no-
5762;5;no-
5763;5;no-
5764;4;no-
5765;5;no-
5766;5;si-
5767;4;si-
5768;5;no-
5769;4;no-
5770;4;no-
5771;5;no-
5772;4;no-
5773;4;no-
5774;5;no-
5775;4;no-
5776;4;no-
5777;5;no-
5778;4;no-
5779;4;no-
5780;4;no-
5781;5;si-
5782;4;si-
5783;4;no-
5784;5;si-
5785;4;no-
5786;4;no-
5787;4;si-
5788;5;si-
5789;4;no-
5790;5;no-
5791;5;no-
5792;4;no-
5793;4;no-
5794;4;si-
5795;5;no-
5796;4;no-
5797;4;no-
5798;4;si-
5799;4;si-
5800;4;si-
5801;4;no-
5802;4;no-
5803;4;no-
5804;4;no-
5805;4;no-
5806;4;no-
5807;4;no-
5808;4;si-
5809;4;no-
5810;4;si-
5811;4;si-
5812;5;no-
5813;4;si-
5814;4;no-
5815;4;no-
5816;4;si-
5817;5;si-
5818;5;no-
5819;4;si-
5820;4;no-
5821;4;no-
5822;5;no-
5823;4;no-
5824;5;si-
5825;4;no-
5826;5;no-
5827;4;si-
5828;4;si-
5829;4;si-
5830;4;no-
5831;4;no-
5832;5;si-
5833;4;si-
5834;2;si-
5835;4;no-
5836;5;no-
5837;4;si-
5838;4;no-
5839;4;si-
5840;4;no-
5841;4;si-
5842;5;no-
5843;4;no-
5844;5;no-
5845;4;no-
5846;5;no-
5847;4;no-
5848;4;no-
5849;4;no-
5850;4;no-
5851;5;si-
5852;4;no-
5853;4;si-
5854;5;no-
5855;4;si-
5856;4;no-
5857;5;no-
5858;4;si-
5859;5;no-
5860;4;no-
5861;4;no-
5862;6;no-
5863;4;no-
5864;5;no-
5865;4;si-
5866;4;no-
5867;5;si-
5868;5;no-
5869;4;si-
5870;5;si-
5871;4;no-
5872;5;no-
5873;4;no-
5874;6;no-
5875;4;no-
5876;5;no-
5877;5;si-
5878;4;no-
5879;4;si-
5880;4;no-
5881;5;no-
5882;4;no-
5883;5;si-
5884;5;no-
5885;4;no-
5886;5;no-
5887;4;no-
5888;5;si-
5889;5;no-
5890;4;no-
5891;5;si-
5892;5;si-
5893;4;no-
5894;4;no-
5895;5;si-
5896;4;si-
5897;5;no-
5898;4;si-
5899;5;no-
5900;4;no-
5901;5;no-
5902;4;no-
5903;4;no-
5904;4;no-
5905;4;no-
5906;4;no-
5907;4;no-
5908;5;si-
5909;4;no-
5910;4;no-
5911;5;si-
5912;4;si-
5913;5;no-
5914;4;no-
5915;4;no-
5916;4;no-
5917;4;no-
5918;5;si-
5919;4;no-
5920;4;no-
5921;4;si-
5922;5;no-
5923;4;si-
5924;5;si-
5925;4;no-
5926;5;si-
5927;4;no-
5928;5;no-
5929;4;si-
5930;5;no-
5931;4;si-
5932;4;no-
5933;5;no-
5934;4;no-
5935;5;no-
5936;4;si-
5937;4;no-
5938;5;no-
5939;5;no-
5940;4;no-
5941;5;no-
5942;4;no-
5943;4;no-
5944;4;si-
5945;5;si-
5946;5;no-
5947;4;no-
5948;4;no-
5949;5;no-
5950;4;si-
5951;4;si-
5952;4;no-
5953;5;no-
5954;4;no-
5955;4;no-
5956;4;no-
5957;4;no-
5958;5;no-
5959;4;no-
5960;5;no-
5961;4;si-
5962;5;si-
5963;5;no-
5964;4;no-
5965;4;si-
5966;5;no-
5967;5;no-
5968;4;si-
5969;4;si-
5970;4;no-
5971;4;no-
5972;4;no-
5973;4;no-
5974;4;no-
5975;4;si-
5976;4;no-
5977;4;si-
5978;4;no-
5979;4;si-
5980;1;si-
5981;5;si-
5982;4;no-
5983;4;si-
5984;4;no-
5985;5;no-
5986;5;si-
5987;4;no-
5988;5;no-
5989;5;no-
5990;4;no-
5991;5;no-
5992;5;si-
5993;4;no-
5994;5;si-
5995;5;no-
5996;4;si-
5997;4;no-
5998;4;no-
5999;5;no-
6000;4;no-
6001;5;no-
6002;5;no-
6003;4;no-
6004;5;no-
6005;5;no-
6006;4;no-
6007;5;no-
6008;4;no-
6009;5;no-
6010;5;no-
6011;4;si-
6012;4;si-
6013;5;no-
6014;5;no-
6015;4;no-
6016;4;no-
6017;4;no-
6018;4;no-
6019;5;no-
6020;4;no-
6021;4;si-
6022;4;no-
6023;5;no-
6024;5;no-
6025;4;no-
6026;4;no-
6027;4;no-
6028;4;no-
6029;4;si-
6030;5;si-
6031;5;no-
6032;4;no-
6033;4;no-
6034;5;no-
6035;4;no-
6036;5;no-
6037;5;no-
6038;5;no-
6039;4;si-
6040;4;si-
6041;4;si-
6042;4;no-
6043;4;no-
6044;5;no-
6045;4;no-
6046;4;no-
6047;4;no-
6048;5;no-
6049;5;no-
6050;4;no-
6051;5;si-
6052;4;no-
6053;4;no-
6054;5;si-
6055;4;no-
6056;4;no-
6057;5;no-
6058;5;si-
6059;4;no-
6060;5;no-
6061;4;no-
6062;4;si-
6063;4;no-
6064;4;no-
6065;4;no-
6066;5;no-
6067;4;no-
6068;4;no-
6069;5;no-
6070;5;no-
6071;5;no-
6072;4;no-
6073;5;no-
6074;5;no-
6075;4;si-
6076;5;si-
6077;4;no-
6078;5;si-
6079;4;no-
6080;4;si-
6081;4;no-
6082;4;no-
6083;4;no-
6084;5;si-
6085;4;si-
6086;4;no-
6087;4;no-
6088;4;si-
6089;4;si-
6090;5;no-
6091;4;no-
6092;4;no-
6093;4;no-
6094;4;no-
6095;5;no-
6096;4;si-
6097;4;no-
6098;4;no-
6099;4;si-
6100;5;si-
6101;5;si-
6102;4;si-
6103;5;no-
6104;5;si-
6105;4;no-
6106;4;si-
6107;5;si-
6108;4;no-
6109;5;no-
6110;4;no-
6111;5;no-
6112;4;no-
6113;4;no-
6114;5;no-
6115;4;no-
6116;5;no-
6117;4;no-
6118;5;si-
6119;4;no-
6120;4;no-
6121;4;si-
6122;5;no-
6123;5;no-
6124;5;no-
6125;5;no-
6126;4;no-
6127;4;si-
6128;5;si-
6129;4;si-
6130;4;no-
6131;5;no-
6132;4;si-
6133;4;si-
6134;4;si-
6135;4;si-
6136;5;no-
6137;5;no-
6138;5;si-
6139;4;no-
6140;4;si-
6141;5;no-
6142;4;no-
6143;4;no-
6144;4;si-
6145;2;si-
6146;5;si-
6147;4;si-
6148;4;si-
6149;5;no-
6150;4;si-
6151;5;no-
6152;4;no-
6153;4;si-
6154;5;si-
6155;4;no-
6156;5;no-
6157;4;si-
6158;4;no-
6159;5;no-
6160;4;si-
6161;4;no-
6162;5;no-
6163;5;no-
6164;4;no-
6165;4;no-
6166;4;si-
6167;4;no-
6168;4;no-
6169;4;no-
6170;4;no-
6171;5;no-
6172;4;si-
6173;4;no-
6174;5;si-
6175;4;no-
6176;5;si-
6177;4;no-
6178;5;si-
6179;4;no-
6180;4;si-
6181;4;no-
6182;5;no-
6183;4;si-
6184;4;si-
6185;4;no-
6186;5;no-
6187;4;no-
6188;5;si-
6189;4;no-
6190;4;si-
6191;5;no-
6192;4;si-
6193;4;no-
6194;4;no-
6195;4;no-
6196;5;no-
6197;4;no-
6198;4;si-
6199;5;no-
6200;4;no-
6201;4;no-
6202;5;si-
6203;4;no-
6204;4;si-
6205;5;si-
6206;4;si-
6207;4;si-
6208;5;no-
6209;5;si-
6210;4;no-
6211;4;no-
6212;5;no-
6213;5;no-
6214;4;no-
6215;6;no-
6216;4;no-
6217;5;no-
6218;4;no-
6219;5;no-
6220;5;no-
6221;4;si-
6222;4;no-
6223;6;si-
6224;4;no-
6225;4;no-
6226;4;no-
6227;4;no-
6228;5;si-
6229;4;si-
6230;4;si-
6231;4;no-
6232;4;no-
6233;4;no-
6234;4;si-
6235;5;no-
6236;4;no-
6237;5;no-
6238;5;si-
6239;4;no-
6240;4;no-
6241;5;no-
6242;4;si-
6243;5;no-
6244;4;no-
6245;5;si-
6246;5;no-
6247;4;si-
6248;4;no-
6249;5;no-
6250;4;si-
6251;4;si-
6252;4;si-
6253;5;no-
6254;4;no-
6255;5;si-
6256;4;si-
6257;5;no-
6258;4;no-
6259;4;si-
6260;6;no-
6261;4;no-
6262;4;si-
6263;4;no-
6264;5;no-
6265;4;no-
6266;4;si-
6267;4;no-
6268;5;no-
6269;4;no-
6270;4;no-
6271;4;no-
6272;4;no-
6273;4;si-
6274;4;no-
6275;4;no-
6276;4;no-
6277;4;no-
6278;5;si-
6279;5;no-
6280;4;no-
6281;4;no-
6282;4;no-
6283;4;si-
6284;4;si-
6285;4;no-
6286;4;si-
6287;5;no-
6288;5;no-
6289;4;si-
6290;4;si-
6291;4;no-
6292;4;si-
6293;4;no-
6294;4;si-
6295;4;si-
6296;5;no-
6297;4;no-
6298;4;no-
6299;4;no-
6300;4;si-
6301;5;no-
6302;4;si-
6303;4;no-
6304;4;no-
6305;5;no-
6306;4;no-
6307;4;si-
6308;4;si-
6309;4;no-
6310;5;si-
6311;5;si-
6312;4;si-
6313;4;no-
6314;5;no-
6315;4;no-
6316;5;no-
6317;4;no-
6318;5;si-
6319;4;no-
6320;5;si-
6321;4;no-
6322;4;no-
6323;4;no-
6324;4;no-
6325;5;si-
6326;5;si-
6327;4;no-
6328;5;no-
6329;5;no-
6330;4;si-
6331;5;si-
6332;4;si-
6333;5;si-
6334;4;no-
6335;5;si-
6336;4;no-
6337;4;no-
6338;5;no-
6339;4;si-
6340;4;si-
6341;4;no-
6342;5;si-
6343;4;si-
6344;5;si-
6345;4;no-
6346;4;no-
6347;4;no-
6348;5;no-
6349;5;no-
6350;4;no-
6351;5;no-
6352;4;no-
6353;5;no-
6354;4;no-
6355;5;no-
6356;5;si-
6357;4;no-
6358;4;no-
6359;5;no-
6360;4;no-
6361;4;no-
6362;4;si-
6363;4;no-
6364;4;no-
6365;4;no-
6366;4;no-
6367;4;no-
6368;5;no-
6369;5;si-
6370;4;no-
6371;5;no-
6372;4;no-
6373;4;no-
6374;4;si-
6375;5;no-
6376;5;no-
6377;4;no-
6378;4;no-
6379;4;no-
6380;4;no-
6381;4;no-
6382;4;si-
6383;4;no-
6384;5;no-
6385;5;si-
6386;4;no-
6387;5;no-
6388;4;no-
6389;4;si-
6390;5;si-
6391;4;si-
6392;4;si-
6393;4;si-
6394;4;no-
6395;5;no-
6396;5;no-
6397;4;si-
6398;5;no-
6399;4;si-
6400;4;no-
6401;4;si-
6402;4;no-
6403;4;no-
6404;5;no-
6405;4;si-
6406;4;si-
6407;4;no-
6408;4;no-
6409;5;si-
6410;4;si-
6411;4;no-
6412;4;no-
6413;4;no-
6414;4;no-
6415;5;no-
6416;4;no-
6417;4;no-
6418;4;no-
6419;4;no-
6420;5;si-
6421;4;si-
6422;4;no-
6423;4;no-
6424;4;no-
6425;4;si-
6426;4;no-
6427;4;no-
6428;4;no-
6429;4;no-
6430;4;si-
6431;4;si-
6432;4;no-
6433;4;no-
6434;4;no-
6435;5;no-
6436;5;no-
6437;4;si-
6438;5;no-
6439;4;no-
6440;4;no-
6441;5;no-
6442;4;no-
6443;6;si-
6444;5;no-
6445;4;si-
6446;5;no-
6447;5;no-
6448;4;no-
6449;5;no-
6450;4;no-
6451;5;no-
6452;5;no-
6453;5;no-
6454;5;si-
6455;4;no-
6456;5;no-
6457;4;no-
6458;5;si-
6459;4;no-
6460;4;no-
6461;5;no-
6462;4;no-
6463;4;no-
6464;5;si-
6465;5;no-
6466;4;no-
6467;4;no-
6468;4;no-
6469;4;no-
6470;4;no-
6471;4;si-
6472;4;si-
6473;5;no-
6474;4;no-
6475;4;no-
6476;5;si-
6477;5;no-
6478;4;si-
6479;4;no-
6480;5;no-
6481;4;si-
6482;5;no-
6483;4;no-
6484;4;no-
6485;5;si-
6486;4;no-
6487;4;no-
6488;5;no-
6489;5;no-
6490;5;no-
6491;4;si-
6492;4;si-
6493;5;si-
6494;4;no-
6495;5;no-
6496;4;no-
6497;4;no-
6498;5;no-
6499;5;no-
6500;4;no-
6501;4;si-
6502;5;no-
6503;4;no-
6504;4;si-
6505;5;no-
6506;4;no-
6507;4;no-
6508;4;si-
6509;4;no-
6510;4;si-
6511;4;no-
6512;4;no-
6513;4;si-
6514;5;no-
6515;4;si-
6516;4;si-
6517;5;no-
6518;4;si-
6519;4;si-
6520;4;no-
6521;5;no-
6522;4;no-
6523;5;no-
6524;5;no-
6525;4;si-
6526;5;no-
6527;4;si-
6528;4;no-
6529;5;si-
6530;4;si-
6531;4;si-
6532;4;si-
6533;4;si-
6534;5;no-
6535;4;no-
6536;4;si-
6537;4;no-
6538;5;si-
6539;5;si-
6540;4;si-
6541;4;no-
6542;4;no-
6543;4;si-
6544;5;no-
6545;5;si-
6546;4;no-
6547;4;si-
6548;4;no-
6549;4;si-
6550;4;no-
6551;4;si-
6552;4;no-
6553;5;no-
6554;4;si-
6555;4;no-
6556;4;si-
6557;4;no-
6558;4;no-
6559;4;si-
6560;5;si-
6561;5;si-
6562;4;si-
6563;5;si-
6564;5;no-
6565;4;no-
6566;4;si-
6567;5;no-
6568;4;no-
6569;5;no-
6570;5;no-
6571;5;no-
6572;4;no-
6573;5;si-
6574;4;no-
6575;5;no-
6576;5;no-
6577;4;no-
6578;5;si-
6579;4;si-
6580;4;no-
6581;5;no-
6582;4;no-
6583;4;no-
6584;4;si-
6585;4;si-
6586;5;no-
6587;4;si-
6588;4;si-
6589;4;si-
6590;4;no-
6591;4;no-
6592;5;no-
6593;4;no-
6594;4;no-
6595;5;no-
6596;5;si-
6597;4;no-
6598;4;si-
6599;5;no-
6600;5;no-
6601;4;no-
6602;5;no-
6603;4;no-
6604;4;no-
6605;5;no-
6606;4;no-
6607;4;no-
6608;4;no-
6609;5;no-
6610;5;no-
6611;4;si-
6612;5;no-
6613;1;si-
6614;6;no-
6615;4;no-
6616;4;no-
6617;5;no-
6618;5;si-
6619;4;no-
6620;5;no-
6621;4;no-
6622;4;si-
6623;4;no-
6624;4;si-
6625;4;no-
6626;3;si-
6627;4;si-
6628;4;si-
6629;4;no-
6630;4;no-
6631;5;no-
6632;5;no-
6633;4;no-
6634;4;no-
6635;4;si-
6636;4;si-
6637;4;no-
6638;4;no-
6639;4;no-
6640;4;no-
6641;5;no-
6642;4;si-
6643;4;no-
6644;4;si-
6645;4;si-
6646;4;si-
6647;4;no-
6648;4;no-
6649;4;si-
6650;4;si-
6651;4;no-
6652;4;no-
6653;4;si-
6654;5;si-
6655;4;no-
6656;4;no-
6657;4;no-
6658;4;no-
6659;4;si-
6660;4;no-
6661;5;no-
6662;5;no-
6663;4;no-
6664;4;no-
6665;4;no-
6666;4;no-
6667;5;si-
6668;4;si-
6669;4;no-
6670;5;no-
6671;5;no-
6672;5;no-
6673;4;no-
6674;5;no-
6675;4;no-
6676;4;no-
6677;5;si-
6678;4;si-
6679;5;si-
6680;4;si-
6681;5;no-
6682;4;no-
6683;4;no-
6684;5;si-
6685;5;si-
6686;4;no-
6687;5;si-
6688;4;no-
6689;5;no-
6690;4;no-
6691;4;no-
6692;4;no-
6693;5;no-
6694;4;no-
6695;5;no-
6696;4;no-
6697;4;si-
6698;5;si-
6699;4;no-
6700;4;no-
6701;5;no-
6702;4;no-
6703;5;no-
6704;4;no-
6705;5;no-
6706;5;si-
6707;4;si-
6708;5;no-
6709;4;si-
6710;4;no-
6711;4;si-
6712;5;no-
6713;4;no-
6714;5;no-
6715;4;no-
6716;4;no-
6717;4;si-
6718;4;no-
6719;4;no-
6720;5;no-
6721;4;no-
6722;4;no-
6723;4;no-
6724;4;no-
6725;5;si-
6726;4;no-
6727;5;no-
6728;5;si-
6729;4;si-
6730;4;si-
6731;4;no-
6732;4;no-
6733;5;no-
6734;4;si-
6735;5;no-
6736;5;si-
6737;4;si-
6738;4;no-
6739;5;no-
6740;4;no-
6741;5;no-
6742;4;no-
6743;5;si-
6744;4;no-
6745;5;no-
6746;4;si-
6747;4;no-
6748;4;no-
6749;4;no-
6750;4;si-
6751;5;no-
6752;5;no-
6753;4;no-
6754;5;si-
6755;5;no-
6756;4;no-
6757;4;si-
6758;5;no-
6759;4;no-
6760;5;no-
6761;4;no-
6762;4;si-
6763;4;si-
6764;4;si-
6765;4;no-
6766;5;no-
6767;4;no-
6768;4;no-
6769;4;si-
6770;4;si-
6771;5;no-
6772;5;no-
6773;5;no-
6774;4;no-
6775;4;si-
6776;4;no-
6777;4;si-
6778;5;no-
6779;4;no-
6780;5;no-
6781;4;si-
6782;5;no-
6783;4;no-
6784;5;no-
6785;5;no-
6786;4;si-
6787;4;si-
6788;5;no-
6789;5;no-
6790;4;no-
6791;5;no-
6792;4;si-
6793;4;no-
6794;4;no-
6795;4;no-
6796;5;si-
6797;4;no-
6798;4;no-
6799;5;si-
6800;4;no-
6801;4;si-
6802;4;no-
6803;4;no-
6804;5;si-
6805;4;no-
6806;4;si-
6807;5;no-
6808;5;no-
6809;4;no-
6810;5;no-
6811;4;no-
6812;5;no-
6813;4;no-
6814;5;no-
6815;4;si-
6816;5;no-
6817;4;no-
6818;4;no-
6819;4;no-
6820;4;no-
6821;4;si-
6822;4;no-
6823;5;si-
6824;4;si-
6825;5;no-
6826;4;no-
6827;4;no-
6828;4;si-
6829;4;no-
6830;5;no-
6831;4;no-
6832;4;si-
6833;4;no-
6834;4;si-
6835;4;si-
6836;5;si-
6837;4;no-
6838;4;no-
6839;5;si-
6840;5;si-
6841;4;no-
6842;5;no-
6843;4;no-
6844;4;no-
6845;4;no-
6846;5;no-
6847;5;no-
6848;4;si-
6849;4;no-
6850;4;no-
6851;4;no-
6852;4;si-
6853;5;no-
6854;5;no-
6855;4;si-
6856;5;no-
6857;4;no-
6858;4;no-
6859;4;no-
6860;4;no-
6861;5;si-
6862;4;si-
6863;4;no-
6864;4;no-
6865;5;no-
6866;4;si-
6867;5;si-
6868;4;no-
6869;5;si-
6870;4;si-
6871;4;si-
6872;5;no-
6873;4;no-
6874;5;no-
6875;4;no-
6876;5;no-
6877;5;no-
6878;4;no-
6879;5;no-
6880;4;no-
6881;4;si-
6882;4;si-
6883;5;no-
6884;4;no-
6885;4;no-
6886;4;si-
6887;4;no-
6888;4;no-
6889;4;no-
6890;4;no-
6891;4;no-
6892;5;no-
6893;4;si-
6894;4;no-
6895;5;no-
6896;5;no-
6897;4;si-
6898;5;no-
6899;4;no-
6900;5;no-
6901;4;si-
6902;4;no-
6903;5;no-
6904;5;no-
6905;4;si-
6906;4;si-
6907;5;no-
6908;4;no-
6909;4;no-
6910;4;no-
6911;5;si-
6912;5;no-
6913;5;si-
6914;4;si-
6915;5;no-
6916;4;no-
6917;5;no-
6918;5;si-
6919;4;no-
6920;5;no-
6921;4;si-
6922;4;no-
6923;5;no-
6924;5;si-
6925;5;si-
6926;4;no-
6927;5;no-
6928;4;no-
6929;4;no-
6930;5;si-
6931;4;si-
6932;4;si-
6933;4;no-
6934;4;no-
6935;5;no-
6936;4;si-
6937;4;no-
6938;4;si-
6939;4;no-
6940;4;si-
6941;5;si-
6942;5;no-
6943;4;no-
6944;5;si-
6945;4;si-
6946;4;no-
6947;4;no-
6948;4;no-
6949;4;si-
6950;4;no-
6951;4;si-
6952;5;no-
6953;4;no-
6954;4;no-
6955;5;no-
6956;4;si-
6957;4;no-
6958;4;no-
6959;4;no-
6960;4;no-
6961;5;no-
6962;5;si-
6963;4;no-
6964;4;si-
6965;4;no-
6966;5;no-
6967;5;no-
6968;4;no-
6969;4;si-
6970;5;si-
6971;4;no-
6972;5;no-
6973;4;si-
6974;4;no-
6975;4;si-
6976;4;no-
6977;5;no-
6978;4;no-
6979;5;no-
6980;4;no-
6981;5;no-
6982;4;si-
6983;5;no-
6984;4;no-
6985;5;no-
6986;4;si-
6987;5;no-
6988;4;no-
6989;4;si-
6990;5;no-
6991;5;si-
6992;4;no-
6993;5;no-
6994;5;no-
6995;5;no-
6996;4;si-
6997;5;no-
6998;4;no-
6999;4;si-
7000;4;no-
7001;4;si-
7002;4;no-
7003;5;si-
7004;4;si-
7005;4;si-
7006;4;no-
7007;5;si-
7008;5;no-
7009;4;no-
7010;4;si-
7011;4;no-
7012;4;si-
7013;5;no-
7014;4;no-
7015;4;no-
7016;4;si-
7017;5;no-
7018;4;si-
7019;4;no-
7020;4;no-
7021;5;no-
7022;4;si-
7023;4;si-
7024;5;si-
7025;4;no-
7026;4;si-
7027;5;si-
7028;5;no-
7029;4;no-
7030;4;no-
7031;4;si-
7032;5;no-
7033;4;no-
7034;4;si-
7035;5;si-
7036;4;si-
7037;5;no-
7038;5;no-
7039;5;si-
7040;4;si-
7041;5;si-
7042;4;si-
7043;4;si-
7044;4;no-
7045;5;no-
7046;5;no-
7047;4;no-
7048;4;si-
7049;5;si-
7050;4;no-
7051;5;no-
7052;5;no-
7053;5;no-
7054;4;si-
7055;5;si-
7056;4;si-
7057;4;no-
7058;4;no-
7059;5;no-
7060;5;si-
7061;3;si-
7062;4;si-
7063;5;no-
7064;4;no-
7065;5;si-
7066;4;si-
7067;5;si-
7068;5;no-
7069;4;no-
7070;5;no-
7071;4;si-
7072;4;no-
7073;4;si-
7074;4;no-
7075;5;no-
7076;5;no-
7077;4;no-
7078;4;si-
7079;4;no-
7080;4;si-
7081;5;no-
7082;4;no-
7083;5;no-
7084;4;si-
7085;4;no-
7086;5;no-
7087;4;si-
7088;4;no-
7089;5;si-
7090;4;no-
