Resumen Busqueda Ordenada:-
Tiempos de Busquedas Ordenadas:-
Ciclo Busqueda Ordenada; Tiempo; Resultado-
5340;9;no-
5341;8;no-
5342;9;no-
5343;9;no-
5344;0;si-
5345;0;si-
5346;9;no-
5347;0;si-
5348;0;si-
5349;8;no-
5350;9;no-
5351;8;no-
5352;0;si-
5353;9;no-
5354;9;no-
5355;9;no-
5356;0;si-
5357;0;si-
5358;8;no-
5359;8;no-
5360;11;no-
5361;9;no-
5362;0;si-
5363;0;si-
5364;9;no-
5365;8;no-
5366;9;no-
5367;8;no-
5368;8;no-
5369;11;no-
5370;9;no-
5371;0;si-
5372;9;no-
5373;11;no-
5374;8;no-
5375;10;no-
5376;0;si-
5377;8;no-
5378;0;si-
5379;9;no-
5380;0;si-
5381;11;no-
5382;11;no-
5383;8;no-
5384;9;no-
5385;0;si-
5386;8;no-
5387;0;si-
5388;11;no-
5389;0;si-
5390;10;no-
5391;8;no-
5392;8;no-
5393;0;si-
5394;9;no-
5395;0;si-
5396;8;no-
5397;10;no-
5398;10;no-
5399;10;no-
5400;0;si-
5401;9;no-
5402;11;no-
5403;11;no-
5404;0;si-
5405;10;no-
5406;10;no-
5407;0;si-
5408;11;no-
5409;8;no-
5410;8;no-
5411;0;si-
5412;8;no-
5413;12;no-
5414;0;si-
5415;11;no-
5416;13;no-
5417;9;no-
5418;0;si-
5419;0;si-
5420;0;si-
5421;0;si-
5422;9;no-
5423;0;si-
5424;0;si-
5425;10;no-
5426;9;no-
5427;0;si-
5428;8;no-
5429;10;no-
5430;10;no-
5431;9;no-
5432;8;no-
5433;8;no-
5434;11;no-
5435;9;no-
5436;8;no-
5437;0;si-
5438;0;si-
5439;9;no-
5440;8;no-
5441;0;si-
5442;0;si-
5443;8;no-
5444;11;no-
5445;9;no-
5446;8;no-
5447;0;si-
5448;10;no-
5449;9;no-
5450;8;no-
5451;11;no-
5452;0;si-
5453;9;no-
5454;8;no-
5455;8;no-
5456;0;si-
5457;12;no-
5458;0;si-
5459;0;si-
5460;8;no-
5461;0;si-
5462;9;no-
5463;9;no-
5464;0;si-
5465;0;si-
5466;8;no-
5467;9;no-
5468;10;no-
5469;11;no-
5470;10;no-
5471;8;no-
5472;0;si-
5473;0;si-
5474;0;si-
5475;8;no-
5476;8;no-
5477;0;si-
5478;8;no-
5479;0;si-
5480;11;no-
5481;10;no-
5482;9;no-
5483;8;no-
5484;8;no-
5485;8;no-
5486;0;si-
5487;8;no-
5488;8;no-
5489;11;no-
5490;0;si-
5491;9;no-
5492;11;no-
5493;9;no-
5494;0;si-
5495;8;no-
5496;8;no-
5497;0;si-
5498;11;no-
5499;8;no-
5500;10;no-
5501;11;no-
5502;8;no-
5503;8;no-
5504;9;no-
5505;7;no-
5506;0;si-
5507;0;si-
5508;8;no-
5509;9;no-
5510;7;no-
5511;7;no-
5512;7;no-
5513;9;no-
5514;11;no-
5515;9;no-
5516;0;si-
5517;0;si-
5518;0;si-
5519;0;si-
5520;0;si-
5521;9;no-
5522;10;no-
5523;10;no-
5524;9;no-
5525;0;si-
5526;10;no-
5527;9;no-
5528;10;no-
5529;9;no-
5530;9;no-
5531;12;no-
5532;0;si-
5533;9;no-
5534;0;si-
5535;8;no-
5536;8;no-
5537;0;si-
5538;8;no-
5539;8;no-
5540;10;no-
5541;0;si-
5542;9;no-
5543;8;no-
5544;8;no-
5545;9;no-
5546;0;si-
5547;7;no-
5548;9;no-
5549;0;si-
5550;0;si-
5551;8;no-
5552;0;si-
5553;8;no-
5554;10;no-
5555;9;no-
5556;8;no-
5557;9;no-
5558;8;no-
5559;8;no-
5560;8;no-
5561;8;no-
5562;10;no-
5563;8;no-
5564;8;no-
5565;0;si-
5566;8;no-
5567;0;si-
5568;0;si-
5569;8;no-
5570;0;si-
5571;10;no-
5572;0;si-
5573;9;no-
5574;8;no-
5575;8;no-
5576;0;si-
5577;0;si-
5578;8;no-
5579;8;no-
5580;0;si-
5581;10;no-
5582;10;no-
5583;8;no-
5584;8;no-
5585;8;no-
5586;9;no-
5587;10;no-
5588;8;no-
5589;0;si-
5590;8;no-
5591;7;no-
5592;1;si-
5593;0;si-
5594;10;no-
5595;9;no-
5596;8;no-
5597;0;si-
5598;10;no-
5599;9;no-
5600;9;no-
5601;8;no-
5602;8;no-
5603;8;no-
5604;10;no-
5605;10;no-
5606;0;si-
5607;10;no-
5608;10;no-
5609;10;no-
5610;8;no-
5611;11;no-
5612;8;no-
5613;8;no-
5614;0;si-
5615;11;no-
5616;9;no-
5617;0;si-
5618;9;no-
5619;0;si-
5620;0;si-
5621;0;si-
5622;9;no-
5623;0;si-
5624;9;no-
5625;9;no-
5626;9;no-
5627;8;no-
5628;0;si-
5629;8;no-
5630;0;si-
5631;8;no-
5632;8;no-
5633;0;si-
5634;11;no-
5635;8;no-
5636;7;no-
5637;8;no-
5638;0;si-
5639;0;si-
5640;8;no-
5641;0;si-
5642;0;si-
5643;11;no-
5644;0;si-
5645;0;si-
5646;8;no-
5647;8;no-
5648;8;no-
5649;0;si-
5650;0;si-
5651;8;no-
5652;8;no-
5653;10;no-
5654;0;si-
5655;8;no-
5656;7;no-
5657;8;no-
5658;8;no-
5659;0;si-
5660;11;no-
5661;8;no-
5662;7;no-
5663;8;no-
5664;0;si-
5665;8;no-
5666;8;no-
5667;0;si-
5668;0;si-
5669;9;no-
5670;9;no-
5671;0;si-
5672;8;no-
5673;0;si-
5674;8;no-
5675;0;si-
5676;8;no-
5677;7;no-
5678;8;no-
5679;11;no-
5680;0;si-
5681;0;si-
5682;9;no-
5683;7;no-
5684;8;no-
5685;9;no-
5686;0;si-
5687;0;si-
5688;9;no-
5689;9;no-
5690;10;no-
5691;8;no-
5692;0;si-
5693;8;no-
5694;0;si-
5695;10;no-
5696;11;no-
5697;0;si-
5698;8;no-
5699;7;no-
5700;0;si-
5701;8;no-
5702;0;si-
5703;0;si-
5704;10;no-
5705;10;no-
5706;0;si-
5707;0;si-
5708;8;no-
5709;0;si-
5710;8;no-
5711;11;no-
5712;8;no-
5713;7;no-
5714;9;no-
5715;0;si-
5716;0;si-
5717;10;no-
5718;9;no-
5719;0;si-
5720;13;no-
5721;0;si-
5722;9;no-
5723;9;no-
5724;0;si-
5725;9;no-
5726;10;no-
5727;8;no-
5728;11;no-
5729;0;si-
5730;9;no-
5731;0;si-
5732;0;si-
5733;9;no-
5734;9;no-
5735;10;no-
5736;8;no-
5737;8;no-
5738;0;si-
5739;0;si-
5740;8;no-
5741;8;no-
5742;8;no-
5743;11;no-
5744;8;no-
5745;0;si-
5746;8;no-
5747;0;si-
5748;9;no-
5749;7;no-
5750;8;no-
5751;0;si-
5752;8;no-
5753;7;no-
5754;8;no-
5755;9;no-
5756;9;no-
5757;10;no-
5758;8;no-
5759;0;si-
5760;8;no-
5761;8;no-
5762;7;no-
5763;0;si-
5764;8;no-
5765;8;no-
5766;7;no-
5767;0;si-
5768;0;si-
5769;8;no-
5770;8;no-
5771;7;no-
5772;11;no-
5773;8;no-
5774;0;si-
5775;0;si-
5776;7;no-
5777;8;no-
5778;0;si-
5779;0;si-
5780;8;no-
5781;0;si-
5782;8;no-
5783;8;no-
5784;0;si-
5785;0;si-
5786;0;si-
5787;0;si-
5788;10;no-
5789;0;si-
5790;9;no-
5791;7;no-
5792;8;no-
5793;8;no-
5794;7;no-
5795;0;si-
5796;7;no-
5797;8;no-
5798;7;no-
5799;0;si-
5800;7;no-
5801;0;si-
5802;8;no-
5803;10;no-
5804;0;si-
5805;0;si-
5806;8;no-
5807;0;si-
5808;8;no-
5809;8;no-
5810;7;no-
5811;0;si-
5812;11;no-
5813;0;si-
5814;8;no-
5815;0;si-
5816;7;no-
5817;0;si-
5818;8;no-
5819;11;no-
5820;9;no-
5821;7;no-
5822;0;si-
5823;0;si-
5824;8;no-
5825;7;no-
5826;0;si-
5827;10;no-
5828;0;si-
5829;8;no-
5830;0;si-
5831;8;no-
5832;9;no-
5833;9;no-
5834;0;si-
5835;9;no-
5836;0;si-
5837;9;no-
5838;10;no-
5839;9;no-
5840;0;si-
5841;0;si-
5842;0;si-
5843;9;no-
5844;11;no-
5845;9;no-
5846;10;no-
5847;9;no-
5848;0;si-
5849;8;no-
5850;8;no-
5851;9;no-
5852;9;no-
5853;8;no-
5854;9;no-
5855;8;no-
5856;0;si-
5857;0;si-
5858;9;no-
5859;0;si-
5860;10;no-
5861;0;si-
5862;7;no-
5863;8;no-
5864;9;no-
5865;0;si-
5866;10;no-
5867;8;no-
5868;11;no-
5869;8;no-
5870;8;no-
5871;7;no-
5872;8;no-
5873;8;no-
5874;7;no-
5875;0;si-
5876;0;si-
5877;0;si-
5878;8;no-
5879;0;si-
5880;0;si-
5881;0;si-
5882;7;no-
5883;0;si-
5884;8;no-
5885;0;si-
5886;10;no-
5887;7;no-
5888;0;si-
5889;7;no-
5890;0;si-
5891;11;no-
5892;0;si-
5893;0;si-
5894;0;si-
5895;0;si-
5896;8;no-
5897;0;si-
5898;7;no-
5899;8;no-
5900;8;no-
5901;7;no-
5902;0;si-
5903;8;no-
5904;7;no-
5905;7;no-
5906;9;no-
5907;0;si-
5908;9;no-
5909;8;no-
5910;10;no-
5911;0;si-
5912;0;si-
5913;9;no-
5914;0;si-
5915;8;no-
5916;8;no-
5917;8;no-
5918;8;no-
5919;9;no-
5920;8;no-
5921;8;no-
5922;8;no-
5923;8;no-
5924;9;no-
5925;0;si-
5926;8;no-
5927;0;si-
5928;0;si-
5929;9;no-
5930;10;no-
5931;7;no-
5932;7;no-
5933;0;si-
5934;7;no-
5935;8;no-
5936;0;si-
5937;0;si-
5938;7;no-
5939;0;si-
5940;7;no-
5941;0;si-
5942;10;no-
5943;0;si-
5944;8;no-
5945;0;si-
5946;7;no-
5947;0;si-
5948;9;no-
5949;0;si-
5950;0;si-
5951;8;no-
5952;8;no-
5953;8;no-
5954;0;si-
5955;7;no-
5956;0;si-
5957;8;no-
5958;0;si-
5959;10;no-
5960;8;no-
5961;0;si-
5962;8;no-
5963;9;no-
5964;8;no-
5965;7;no-
5966;0;si-
5967;7;no-
5968;7;no-
5969;8;no-
5970;7;no-
5971;7;no-
5972;6;no-
5973;7;no-
5974;7;no-
5975;7;no-
5976;9;no-
5977;8;no-
5978;8;no-
5979;0;si-
5980;0;si-
5981;0;si-
5982;9;no-
5983;8;no-
5984;8;no-
5985;0;si-
5986;10;no-
5987;8;no-
5988;7;no-
5989;0;si-
5990;0;si-
5991;8;no-
5992;7;no-
5993;8;no-
5994;0;si-
5995;0;si-
5996;0;si-
5997;10;no-
5998;7;no-
5999;10;no-
6000;8;no-
6001;7;no-
6002;0;si-
6003;7;no-
6004;0;si-
6005;8;no-
6006;9;no-
6007;8;no-
6008;7;no-
6009;0;si-
6010;7;no-
6011;9;no-
6012;7;no-
6013;0;si-
6014;0;si-
6015;7;no-
6016;0;si-
6017;0;si-
6018;7;no-
6019;9;no-
6020;8;no-
6021;7;no-
6022;7;no-
6023;0;si-
6024;7;no-
6025;0;si-
6026;8;no-
6027;7;no-
6028;8;no-
6029;10;no-
6030;8;no-
6031;7;no-
6032;8;no-
6033;8;no-
6034;0;si-
6035;0;si-
6036;7;no-
6037;8;no-
6038;7;no-
6039;0;si-
6040;0;si-
6041;7;no-
6042;7;no-
6043;11;no-
6044;0;si-
6045;8;no-
6046;8;no-
6047;0;si-
6048;0;si-
6049;0;si-
6050;8;no-
6051;7;no-
6052;7;no-
6053;7;no-
6054;8;no-
6055;8;no-
6056;11;no-
6057;8;no-
6058;7;no-
6059;7;no-
6060;9;no-
6061;7;no-
6062;8;no-
6063;0;si-
6064;0;si-
6065;7;no-
6066;7;no-
6067;7;no-
6068;0;si-
6069;8;no-
6070;7;no-
6071;7;no-
6072;7;no-
6073;8;no-
6074;0;si-
6075;0;si-
6076;8;no-
6077;7;no-
6078;9;no-
6079;8;no-
6080;7;no-
6081;8;no-
6082;0;si-
6083;7;no-
6084;8;no-
6085;7;no-
6086;0;si-
6087;8;no-
6088;0;si-
6089;0;si-
6090;0;si-
6091;0;si-
6092;7;no-
6093;7;no-
6094;0;si-
6095;7;no-
6096;0;si-
6097;7;no-
6098;8;no-
6099;0;si-
6100;0;si-
6101;8;no-
6102;7;no-
6103;0;si-
6104;9;no-
6105;8;no-
6106;8;no-
6107;7;no-
6108;7;no-
6109;0;si-
6110;0;si-
6111;8;no-
6112;10;no-
6113;0;si-
6114;0;si-
6115;9;no-
6116;7;no-
6117;7;no-
6118;7;no-
6119;7;no-
6120;0;si-
6121;0;si-
6122;7;no-
6123;7;no-
6124;7;no-
6125;7;no-
6126;0;si-
6127;7;no-
6128;7;no-
6129;7;no-
6130;8;no-
6131;0;si-
6132;7;no-
6133;7;no-
6134;8;no-
6135;0;si-
6136;8;no-
6137;9;no-
6138;7;no-
6139;7;no-
6140;0;si-
6141;7;no-
6142;7;no-
6143;10;no-
6144;7;no-
6145;0;si-
6146;7;no-
6147;7;no-
6148;7;no-
6149;0;si-
6150;0;si-
6151;7;no-
6152;0;si-
6153;7;no-
6154;0;si-
6155;8;no-
6156;8;no-
6157;0;si-
6158;7;no-
6159;7;no-
6160;8;no-
6161;6;no-
6162;0;si-
6163;0;si-
6164;0;si-
6165;0;si-
6166;7;no-
6167;7;no-
6168;7;no-
6169;7;no-
6170;9;no-
6171;7;no-
6172;7;no-
6173;7;no-
6174;7;no-
6175;7;no-
6176;7;no-
6177;9;no-
6178;8;no-
6179;9;no-
6180;8;no-
6181;7;no-
6182;6;no-
6183;7;no-
6184;7;no-
6185;7;no-
6186;0;si-
6187;0;si-
6188;7;no-
6189;7;no-
6190;0;si-
6191;7;no-
6192;6;no-
6193;7;no-
6194;7;no-
6195;10;no-
6196;7;no-
6197;0;si-
6198;7;no-
6199;0;si-
6200;0;si-
6201;0;si-
6202;7;no-
6203;7;no-
6204;0;si-
6205;0;si-
6206;0;si-
6207;7;no-
6208;0;si-
6209;0;si-
6210;6;no-
6211;7;no-
6212;10;no-
6213;7;no-
6214;0;si-
6215;7;no-
6216;6;no-
6217;7;no-
6218;0;si-
6219;0;si-
6220;7;no-
6221;7;no-
6222;8;no-
6223;9;no-
6224;8;no-
6225;6;no-
6226;0;si-
6227;0;si-
6228;0;si-
6229;6;no-
6230;0;si-
6231;0;si-
6232;0;si-
6233;0;si-
6234;0;si-
6235;9;no-
6236;0;si-
6237;8;no-
6238;7;no-
6239;6;no-
6240;0;si-
6241;7;no-
6242;9;no-
6243;7;no-
6244;0;si-
6245;0;si-
6246;0;si-
6247;7;no-
6248;7;no-
6249;6;no-
6250;0;si-
6251;0;si-
6252;0;si-
6253;6;no-
6254;0;si-
6255;7;no-
6256;0;si-
6257;0;si-
6258;7;no-
6259;0;si-
6260;7;no-
6261;7;no-
6262;6;no-
6263;0;si-
6264;7;no-
6265;9;no-
6266;0;si-
6267;7;no-
6268;7;no-
6269;7;no-
6270;0;si-
6271;0;si-
6272;0;si-
6273;6;no-
6274;7;no-
6275;7;no-
6276;7;no-
6277;1;si-
6278;0;si-
6279;7;no-
6280;0;si-
6281;8;no-
6282;0;si-
6283;0;si-
6284;0;si-
6285;7;no-
6286;6;no-
6287;8;no-
6288;0;si-
6289;7;no-
6290;7;no-
6291;0;si-
6292;8;no-
6293;7;no-
6294;7;no-
6295;0;si-
6296;7;no-
6297;7;no-
6298;6;no-
6299;7;no-
6300;7;no-
6301;0;si-
6302;6;no-
6303;7;no-
6304;7;no-
6305;8;no-
6306;7;no-
6307;9;no-
6308;8;no-
6309;0;si-
6310;6;no-
6311;8;no-
6312;7;no-
6313;7;no-
6314;7;no-
6315;7;no-
6316;0;si-
6317;7;no-
6318;7;no-
6319;0;si-
6320;7;no-
6321;8;no-
6322;0;si-
6323;8;no-
6324;0;si-
6325;7;no-
6326;7;no-
6327;7;no-
6328;7;no-
6329;0;si-
6330;0;si-
6331;8;no-
6332;7;no-
6333;6;no-
6334;0;si-
6335;7;no-
6336;7;no-
6337;7;no-
6338;0;si-
6339;6;no-
6340;0;si-
6341;0;si-
6342;7;no-
6343;7;no-
6344;7;no-
6345;0;si-
6346;7;no-
6347;7;no-
6348;0;si-
6349;0;si-
6350;7;no-
6351;7;no-
6352;7;no-
6353;0;si-
6354;7;no-
6355;6;no-
6356;0;si-
6357;0;si-
6358;0;si-
6359;0;si-
6360;6;no-
6361;0;si-
6362;7;no-
6363;0;si-
6364;0;si-
6365;7;no-
6366;6;no-
6367;7;no-
6368;7;no-
6369;0;si-
6370;10;no-
6371;7;no-
6372;8;no-
6373;0;si-
6374;9;no-
6375;0;si-
6376;0;si-
6377;8;no-
6378;0;si-
6379;0;si-
6380;7;no-
6381;0;si-
6382;8;no-
6383;6;no-
6384;7;no-
6385;8;no-
6386;0;si-
6387;6;no-
6388;6;no-
6389;6;no-
6390;0;si-
6391;0;si-
6392;0;si-
6393;7;no-
6394;0;si-
6395;6;no-
6396;0;si-
6397;7;no-
6398;6;no-
6399;0;si-
6400;0;si-
6401;0;si-
6402;7;no-
6403;6;no-
6404;7;no-
6405;6;no-
6406;7;no-
6407;7;no-
6408;0;si-
6409;8;no-
6410;7;no-
6411;6;no-
6412;9;no-
6413;0;si-
6414;7;no-
6415;7;no-
6416;0;si-
6417;0;si-
6418;6;no-
6419;7;no-
6420;6;no-
6421;6;no-
6422;0;si-
6423;7;no-
6424;6;no-
6425;0;si-
6426;6;no-
6427;6;no-
6428;0;si-
6429;7;no-
6430;6;no-
6431;9;no-
6432;7;no-
6433;6;no-
6434;9;no-
6435;8;no-
6436;0;si-
6437;6;no-
6438;6;no-
6439;7;no-
6440;0;si-
6441;0;si-
6442;0;si-
6443;6;no-
6444;8;no-
6445;7;no-
6446;7;no-
6447;7;no-
6448;7;no-
6449;0;si-
6450;0;si-
6451;6;no-
6452;7;no-
6453;7;no-
6454;0;si-
6455;7;no-
6456;6;no-
6457;7;no-
6458;0;si-
6459;0;si-
6460;6;no-
6461;7;no-
6462;7;no-
6463;0;si-
6464;7;no-
6465;9;no-
6466;7;no-
6467;8;no-
6468;0;si-
6469;0;si-
6470;8;no-
6471;6;no-
6472;0;si-
6473;0;si-
6474;6;no-
6475;6;no-
6476;7;no-
6477;7;no-
6478;7;no-
6479;7;no-
6480;0;si-
6481;6;no-
6482;8;no-
6483;7;no-
6484;7;no-
6485;0;si-
6486;7;no-
6487;7;no-
6488;7;no-
6489;7;no-
6490;8;no-
6491;6;no-
6492;6;no-
6493;7;no-
6494;8;no-
6495;8;no-
6496;7;no-
6497;9;no-
6498;0;si-
6499;0;si-
6500;7;no-
6501;7;no-
6502;7;no-
6503;8;no-
6504;0;si-
6505;6;no-
6506;0;si-
6507;7;no-
6508;7;no-
6509;0;si-
6510;0;si-
6511;9;no-
6512;7;no-
6513;6;no-
6514;7;no-
6515;6;no-
6516;7;no-
6517;8;no-
6518;8;no-
6519;7;no-
6520;0;si-
6521;0;si-
6522;6;no-
6523;6;no-
6524;7;no-
6525;8;no-
6526;0;si-
6527;0;si-
6528;7;no-
6529;0;si-
6530;6;no-
6531;6;no-
6532;0;si-
6533;8;no-
6534;7;no-
6535;8;no-
6536;6;no-
6537;0;si-
6538;7;no-
6539;0;si-
6540;0;si-
6541;7;no-
6542;9;no-
6543;7;no-
6544;0;si-
6545;6;no-
6546;0;si-
6547;0;si-
6548;0;si-
6549;6;no-
6550;0;si-
6551;7;no-
6552;0;si-
6553;0;si-
6554;9;no-
6555;7;no-
6556;6;no-
6557;0;si-
6558;0;si-
6559;0;si-
6560;7;no-
6561;7;no-
6562;6;no-
6563;0;si-
6564;6;no-
6565;6;no-
6566;8;no-
6567;7;no-
6568;8;no-
6569;0;si-
6570;0;si-
6571;6;no-
6572;7;no-
6573;0;si-
6574;9;no-
6575;7;no-
6576;7;no-
6577;0;si-
6578;0;si-
6579;6;no-
6580;7;no-
6581;0;si-
6582;0;si-
6583;8;no-
6584;7;no-
6585;7;no-
6586;0;si-
6587;7;no-
6588;7;no-
6589;0;si-
6590;7;no-
6591;7;no-
6592;7;no-
6593;0;si-
6594;7;no-
6595;9;no-
6596;6;no-
6597;6;no-
6598;7;no-
6599;0;si-
6600;0;si-
6601;6;no-
6602;0;si-
6603;9;no-
6604;0;si-
6605;0;si-
6606;8;no-
6607;6;no-
6608;0;si-
6609;0;si-
6610;6;no-
6611;7;no-
6612;6;no-
6613;0;si-
6614;6;no-
6615;7;no-
6616;8;no-
6617;0;si-
6618;7;no-
6619;7;no-
6620;7;no-
6621;7;no-
6622;6;no-
6623;7;no-
6624;6;no-
6625;0;si-
6626;7;no-
6627;8;no-
6628;7;no-
6629;7;no-
6630;6;no-
6631;0;si-
6632;6;no-
6633;6;no-
6634;0;si-
6635;9;no-
6636;0;si-
6637;0;si-
6638;7;no-
6639;6;no-
6640;6;no-
6641;7;no-
6642;0;si-
6643;0;si-
6644;9;no-
6645;6;no-
6646;6;no-
6647;7;no-
6648;0;si-
6649;7;no-
6650;8;no-
6651;7;no-
6652;6;no-
6653;0;si-
6654;6;no-
6655;8;no-
6656;0;si-
6657;7;no-
6658;0;si-
6659;0;si-
6660;0;si-
6661;6;no-
6662;7;no-
6663;6;no-
6664;6;no-
6665;8;no-
6666;0;si-
6667;0;si-
6668;0;si-
6669;0;si-
6670;0;si-
6671;0;si-
6672;6;no-
6673;0;si-
6674;6;no-
6675;6;no-
6676;8;no-
6677;7;no-
6678;6;no-
6679;9;no-
6680;0;si-
6681;0;si-
6682;7;no-
6683;8;no-
6684;6;no-
6685;6;no-
6686;6;no-
6687;7;no-
6688;7;no-
6689;6;no-
6690;6;no-
6691;7;no-
6692;6;no-
6693;7;no-
6694;6;no-
6695;0;si-
6696;7;no-
6697;6;no-
6698;8;no-
6699;6;no-
6700;7;no-
6701;6;no-
6702;0;si-
6703;0;si-
6704;6;no-
6705;0;si-
6706;0;si-
6707;7;no-
6708;6;no-
6709;0;si-
6710;7;no-
6711;6;no-
6712;6;no-
6713;6;no-
6714;6;no-
6715;6;no-
6716;0;si-
6717;6;no-
6718;6;no-
6719;7;no-
6720;6;no-
6721;6;no-
6722;0;si-
6723;0;si-
6724;6;no-
6725;6;no-
6726;0;si-
6727;6;no-
6728;0;si-
6729;6;no-
6730;6;no-
6731;0;si-
6732;6;no-
6733;0;si-
6734;0;si-
6735;8;no-
6736;7;no-
6737;6;no-
6738;6;no-
6739;5;no-
6740;0;si-
6741;6;no-
6742;8;no-
6743;7;no-
6744;7;no-
6745;0;si-
6746;7;no-
6747;8;no-
6748;0;si-
6749;7;no-
6750;0;si-
6751;7;no-
6752;0;si-
6753;6;no-
6754;0;si-
6755;0;si-
6756;7;no-
6757;0;si-
6758;8;no-
6759;7;no-
6760;7;no-
6761;0;si-
6762;7;no-
6763;6;no-
6764;0;si-
6765;6;no-
6766;0;si-
6767;0;si-
6768;0;si-
6769;0;si-
6770;7;no-
6771;0;si-
6772;0;si-
6773;6;no-
6774;7;no-
6775;0;si-
6776;0;si-
6777;7;no-
6778;7;no-
6779;0;si-
6780;0;si-
6781;6;no-
6782;9;no-
6783;0;si-
6784;6;no-
6785;6;no-
6786;6;no-
6787;6;no-
6788;0;si-
6789;9;no-
6790;6;no-
6791;6;no-
6792;0;si-
6793;6;no-
6794;0;si-
6795;6;no-
6796;5;no-
6797;5;no-
6798;0;si-
6799;9;no-
6800;7;no-
6801;0;si-
6802;0;si-
6803;7;no-
6804;6;no-
6805;0;si-
6806;6;no-
6807;6;no-
6808;7;no-
6809;0;si-
6810;8;no-
6811;6;no-
6812;6;no-
6813;7;no-
6814;1;si-
6815;6;no-
6816;6;no-
6817;6;no-
6818;5;no-
6819;6;no-
6820;6;no-
6821;8;no-
6822;7;no-
6823;6;no-
6824;6;no-
6825;6;no-
6826;6;no-
6827;5;no-
6828;6;no-
6829;6;no-
6830;0;si-
6831;6;no-
6832;0;si-
6833;8;no-
6834;7;no-
6835;0;si-
6836;0;si-
6837;0;si-
6838;7;no-
6839;7;no-
6840;0;si-
6841;6;no-
6842;0;si-
6843;0;si-
6844;6;no-
6845;0;si-
6846;6;no-
6847;0;si-
6848;0;si-
6849;6;no-
6850;0;si-
6851;5;no-
6852;0;si-
6853;0;si-
6854;0;si-
6855;8;no-
6856;0;si-
6857;7;no-
6858;6;no-
6859;6;no-
6860;0;si-
6861;5;no-
6862;0;si-
6863;0;si-
6864;6;no-
6865;0;si-
6866;6;no-
6867;5;no-
6868;0;si-
6869;6;no-
6870;5;no-
6871;0;si-
6872;0;si-
6873;0;si-
6874;0;si-
6875;8;no-
6876;7;no-
6877;6;no-
6878;5;no-
6879;6;no-
6880;0;si-
6881;0;si-
6882;7;no-
6883;0;si-
6884;6;no-
6885;0;si-
6886;6;no-
6887;5;no-
6888;0;si-
6889;5;no-
6890;6;no-
6891;0;si-
6892;5;no-
6893;5;no-
6894;0;si-
6895;0;si-
6896;0;si-
6897;0;si-
6898;5;no-
6899;7;no-
6900;8;no-
6901;6;no-
6902;6;no-
6903;0;si-
6904;5;no-
6905;6;no-
6906;5;no-
6907;6;no-
6908;5;no-
6909;5;no-
6910;6;no-
6911;8;no-
6912;0;si-
6913;6;no-
6914;5;no-
6915;6;no-
6916;0;si-
6917;5;no-
6918;6;no-
6919;5;no-
6920;5;no-
6921;5;no-
6922;5;no-
6923;0;si-
6924;5;no-
6925;5;no-
6926;6;no-
6927;5;no-
6928;0;si-
6929;0;si-
6930;6;no-
6931;0;si-
6932;0;si-
6933;5;no-
6934;5;no-
6935;6;no-
6936;5;no-
6937;6;no-
6938;0;si-
6939;0;si-
6940;5;no-
6941;6;no-
6942;7;no-
6943;7;no-
6944;6;no-
6945;0;si-
6946;6;no-
6947;6;no-
6948;0;si-
6949;6;no-
6950;0;si-
6951;5;no-
6952;5;no-
6953;5;no-
6954;0;si-
6955;0;si-
6956;6;no-
6957;5;no-
6958;7;no-
6959;0;si-
6960;8;no-
6961;0;si-
6962;0;si-
6963;6;no-
6964;5;no-
6965;6;no-
6966;6;no-
6967;5;no-
6968;0;si-
6969;6;no-
6970;5;no-
6971;6;no-
6972;6;no-
6973;5;no-
6974;0;si-
6975;5;no-
6976;6;no-
6977;5;no-
6978;6;no-
6979;0;si-
6980;5;no-
6981;6;no-
6982;5;no-
6983;0;si-
6984;5;no-
6985;6;no-
6986;6;no-
6987;5;no-
6988;6;no-
6989;0;si-
6990;8;no-
6991;6;no-
6992;6;no-
6993;6;no-
6994;5;no-
6995;6;no-
6996;0;si-
6997;6;no-
6998;8;no-
6999;6;no-
7000;5;no-
7001;6;no-
7002;0;si-
7003;5;no-
7004;0;si-
7005;6;no-
7006;5;no-
7007;8;no-
7008;7;no-
7009;0;si-
7010;0;si-
7011;7;no-
7012;6;no-
7013;7;no-
7014;7;no-
7015;6;no-
7016;6;no-
7017;6;no-
7018;7;no-
7019;0;si-
7020;6;no-
7021;0;si-
7022;6;no-
7023;5;no-
7024;6;no-
7025;7;no-
7026;0;si-
7027;7;no-
7028;5;no-
7029;0;si-
7030;6;no-
7031;6;no-
7032;0;si-
7033;8;no-
7034;0;si-
7035;6;no-
7036;6;no-
7037;0;si-
7038;5;no-
7039;0;si-
7040;6;no-
7041;6;no-
7042;5;no-
7043;0;si-
7044;6;no-
7045;0;si-
7046;5;no-
7047;6;no-
7048;6;no-
7049;0;si-
7050;0;si-
7051;5;no-
7052;7;no-
7053;7;no-
7054;6;no-
7055;0;si-
7056;0;si-
7057;0;si-
7058;0;si-
7059;0;si-
7060;5;no-
7061;6;no-
7062;0;si-
7063;5;no-
7064;6;no-
7065;6;no-
7066;0;si-
7067;5;no-
7068;0;si-
7069;0;si-
7070;6;no-
7071;6;no-
7072;6;no-
7073;0;si-
7074;6;no-
7075;5;no-
7076;0;si-
7077;0;si-
7078;0;si-
7079;0;si-
7080;5;no-
